,FECHA_CORTE,FECHA_MUESTRA,CUENTA,ESTACION,UNIDAD_MEDIDA,TIPO_ESTACION,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,CAUDAL07H,PROMEDIO24H,MAXIMA24H,PRECIP24H,id_ubigeo,ubigeo_reniec,departamento_inei,departamento,provincia_inei,provincia,distrito,region,macroregion_inei,macroregion_minsa,iso_3166_2,fips,superficie,altitud,latitud,longitud
0,20221106,20221106,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,10.17,10.17,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
1,20221106,20221106,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.5,0.5,0.5,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
2,20221106,20221106,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,29.2,0.0,29.19,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
3,20221106,20221106,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.0,0.0,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
4,20221106,20221106,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0.0,0.0,0.0,0.0,1574,190109.0,20,PIURA,2001,PIURA,TAMBO GRANDE,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1497.0,76.0,-4.9281,-80.3372
5,20221106,20221106,RIO PIURA,PTE. nACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0.0,0.0,0.0,0.0,1594,190401.0,20,PIURA,2004,MORROPON,CHULUCANAS,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,842.0,135.0,-5.0972,-80.1603
6,20221106,20221106,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,18.3,18.3,0.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
7,20221106,20221106,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,5.0,5.0,5.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
8,20221106,20221106,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.99,0.0,37.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
9,20221106,20221106,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0.0,11.75,0.0,0.0,1566,190101.0,20,PIURA,2001,PIURA,PIURA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,196.0,57.0,-5.1525,-80.6578
10,20221106,20221106,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,22.4,21.8,22.4,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
11,20221106,20221106,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,51.74,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
12,20221106,20221106,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,3.45,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
13,20221106,20221106,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.42,0.42,0.42,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
14,20221106,20221106,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,36.0,33.95,36.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
15,20221106,20221106,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,8.93,8.93,8.93,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
16,20221106,20221106,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,1.0,5.0,27.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
17,20221106,20221106,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,1.0,5.0,27.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
18,20221106,20221106,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0.0,0.0,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
19,20221106,20221106,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0.0,-2.7,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
20,20221106,20221106,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,220.9,0.0,223.6,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
21,20221106,20221106,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,99.32,0.0,99.41,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
22,20221106,20221106,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,20.49,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
23,20221106,20221106,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,0.5,0.5,0.5,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
24,20221106,20221106,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0.0,20.49,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
25,20221106,20221106,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,56.0,62.8,69.0,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
26,20221106,20221106,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,7.2,5.1,7.2,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
27,20221106,20221105,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,10.17,10.22,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
28,20221106,20221105,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.5,0.5,0.5,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
29,20221106,20221105,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,29.19,0.0,29.45,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
30,20221106,20221105,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.0,0.0,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
31,20221106,20221105,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0.0,0.0,0.0,0.0,1574,190109.0,20,PIURA,2001,PIURA,TAMBO GRANDE,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1497.0,76.0,-4.9281,-80.3372
32,20221106,20221105,RIO PIURA,PTE. nACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0.0,0.0,0.0,0.0,1594,190401.0,20,PIURA,2004,MORROPON,CHULUCANAS,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,842.0,135.0,-5.0972,-80.1603
33,20221106,20221105,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,18.3,18.3,0.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
34,20221106,20221105,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,5.0,5.0,5.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
35,20221106,20221105,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,37.0,0.0,36.99,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
36,20221106,20221105,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0.0,12.58,0.0,0.0,1566,190101.0,20,PIURA,2001,PIURA,PIURA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,196.0,57.0,-5.1525,-80.6578
37,20221106,20221105,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,21.6,22.0,22.9,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
38,20221106,20221105,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,51.18,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
39,20221106,20221105,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,3.47,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
40,20221106,20221105,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.42,0.42,0.42,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
41,20221106,20221105,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,33.39,33.37,33.39,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
42,20221106,20221105,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,8.93,8.93,8.93,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
43,20221106,20221105,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,1.0,5.0,27.07,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
44,20221106,20221105,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,1.0,5.0,27.07,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
45,20221106,20221105,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0.0,0.0,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
46,20221106,20221105,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0.0,-3.2,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
47,20221106,20221105,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,223.6,0.0,226.8,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
48,20221106,20221105,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,99.41,0.0,99.51,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
49,20221106,20221105,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,14.14,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
50,20221106,20221105,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,0.5,0.5,0.5,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
51,20221106,20221105,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0.0,14.14,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
52,20221106,20221105,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,67.0,68.89,75.0,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
53,20221106,20221105,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,4.3,4.5,4.8,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
54,20221106,20221104,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,10.24,10.19,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
55,20221106,20221104,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.5,0.5,0.5,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
56,20221106,20221104,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,29.45,0.0,29.45,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
57,20221106,20221104,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.0,0.0,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
58,20221106,20221104,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0.0,0.0,0.0,0.0,1574,190109.0,20,PIURA,2001,PIURA,TAMBO GRANDE,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1497.0,76.0,-4.9281,-80.3372
59,20221106,20221104,RIO PIURA,PTE. nACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0.0,0.0,0.0,0.0,1594,190401.0,20,PIURA,2004,MORROPON,CHULUCANAS,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,842.0,135.0,-5.0972,-80.1603
60,20221106,20221104,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,18.3,18.3,0.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
61,20221106,20221104,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,5.0,5.0,5.0,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
62,20221106,20221104,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.99,0.0,36.99,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
63,20221106,20221104,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0.0,13.19,0.0,0.0,1566,190101.0,20,PIURA,2001,PIURA,PIURA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,196.0,57.0,-5.1525,-80.6578
64,20221106,20221104,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,22.9,22.9,22.9,0.0,1611,190601.0,20,PIURA,2006,SULLANA,SULLANA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,530.0,76.0,-4.8906,-80.6878
65,20221106,20221104,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,51.09,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
66,20221106,20221104,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,3.48,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
67,20221106,20221104,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.42,0.42,0.42,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
68,20221106,20221104,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,32.92,32.95,33.5,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
69,20221106,20221104,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,8.93,8.93,8.93,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
70,20221106,20221104,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,1.0,5.32,27.07,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
71,20221106,20221104,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,1.0,5.32,27.07,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
72,20221106,20221104,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0.0,0.0,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
73,20221106,20221104,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0.0,-2.8,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
74,20221106,20221104,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,226.8,0.0,229.6,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
75,20221106,20221104,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,99.51,0.0,99.6,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
76,20221106,20221104,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0.0,18.68,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
77,20221106,20221104,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,0.5,0.5,0.5,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
78,20221106,20221104,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0.0,18.68,0.0,0.0,1614,190603.0,20,PIURA,2006,SULLANA,LANCONES,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,2153.0,156.0,-4.6328,-80.5456
79,20221106,20221104,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,80.0,60.8,82.0,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
80,20221106,20221104,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,4.8,5.2,5.5,0.0,1585,190208.0,20,PIURA,2002,AYABACA,SUYO,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,1079.0,417.0,-4.5128,-80.0025
81,20221106,20221103,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,10.17,10.28,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
82,20221106,20221103,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.5,0.5,0.5,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
83,20221106,20221103,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,29.39,0.0,29.38,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
84,20221106,20221103,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0.0,0.0,0.0,0.0,1567,190103.0,20,PIURA,2001,PIURA,CASTILLA,PIURA,NORTE,MACROREGION NORTE,PE-PIU,20,657.0,35.0,-5.2014,-80.6228
